;ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso
18714;2,0;0128826;00108000514;16,0;5948,135857811107;1,0;8,0;0,060999737078014954;0,0
18715;2,0;0050173;00108000515;5,0;10121,084490232419;1,0;8,0;0,06136795675926522;0,0
18716;2,0;0110568;00108000516;5,0;5772,006367598034;1,0;8,0;0,06042749884577238;0,0
18717;2,0;0443728;00108000517;21,0;5042,298097692631;1,0;8,0;0,06166859022873765;0,0
18718;2,0;0658957;00108000518;4,0;8796,048689228293;1,0;8,0;0,060533200736464676;0,0
18719;2,0;0355611;00108000519;23,0;5938,424583999506;1,0;8,0;0,05718987001038679;0,0
18720;2,0;0401349;00108000520;30,0;6636,948790480279;1,0;8,0;0,058069522561446485;0,0
18721;2,0;0694696;00108000521;33,0;7310,830789226542;1,0;8,0;0,05858370329560925;0,0
18722;2,0;0760806;00108000522;24,0;6704,627036177279;1,0;8,0;0,05939228385649763;0,0
18723;2,0;0368761;00108000523;32,0;5632,748634819622;1,0;8,0;0,05787721681259296;0,0
18724;2,0;0681420;00108000524;11,0;5360,308805453022;1,0;8,0;0,058483398293005244;0,0
18725;2,0;0684721;00108000525;3,0;5053,301942999549;1,0;8,0;0,0623503503008614;0,0
18726;2,0;0524665;00108000526;11,0;6573,984153198218;1,0;8,0;0,05612061734025696;0,0
18727;2,0;0494930;00109000000;17,0;5042,78840702569;1,0;9,0;0,06481065119659728;0,0
18728;2,0;0113654;00109000001;16,0;5124,963244022847;1,0;9,0;0,06039086575930437;0,0
18729;2,0;0692077;00109000002;17,0;22481,893727758667;1,0;9,0;0,06501397923393175;0,0
18730;2,0;0271183;00109000003;33,0;7672,419021667385;1,0;9,0;0,06572717807768849;0,0
18731;2,0;0182602;00109000004;4,0;5212,835271007878;1,0;9,0;0,06549267552301222;0,0
18732;2,0;0092518;00109000005;17,0;5740,09240302705;1,0;9,0;0,06810702312658001;0,0
18733;2,0;0061518;00109000006;16,0;5725,2419960883;1,0;9,0;0,06257486207773594;0,0
18734;2,0;0748438;00109000007;23,0;5315,51693696079;1,0;9,0;0,057171832932839686;0,0
18735;2,0;0757511;00109000008;8,0;13790,460596774214;1,0;9,0;0,061996316528150935;0,0
18736;2,0;0253509;00109000009;8,0;5071,893590791385;1,0;9,0;0,059025059033174995;0,0
18737;2,0;0713941;00109000010;3,0;5004,978620154653;1,0;9,0;0,052226150722665676;0,0
18738;2,0;0993365;00109000011;19,0;5451,967072935742;1,0;9,0;0,056075342865679764;0,0
18739;2,0;0672227;00109000012;21,0;5188,367269078674;1,0;9,0;0,05659998061017239;0,0
18740;2,0;0876272;00109000013;14,0;5203,40267353754;1,0;9,0;0,061865487579109306;0,0
18741;2,0;0464664;00109000014;17,0;6305,87201389119;1,0;9,0;0,06316933322570387;0,0
18742;2,0;0229256;00109000015;31,0;5414,2005236058085;1,0;9,0;0,06542916027669837;0,0
18743;2,0;0322660;00109000016;28,0;5109,596480803997;1,0;9,0;0,06;0,0
18744;2,0;0967615;00109000017;26,0;5019,192789324994;1,0;9,0;0,06617249964769596;0,0
18745;2,0;0574692;00109000018;4,0;6301,813762497895;1,0;9,0;0,04314472926319439;0,0
18746;2,0;0306085;00109000019;17,0;5356,471692124704;1,0;9,0;0,06329009206428286;0,0
18747;2,0;0602362;00109000020;29,0;5011,448370319162;1,0;9,0;0,052326604119002806;0,0
18748;2,0;0851489;00109000021;15,0;5144,83343838615;1,0;9,0;0,06049918023148041;0,0
18749;2,0;0299480;00109000022;34,0;5087,1395022045235;1,0;9,0;0,059521199716399284;0,0
18750;2,0;0028936;00109000023;28,0;5017,5197706709905;1,0;9,0;0,05483203353509399;0,0
18751;2,0;0956956;00109000024;4,0;6121,927299888085;1,0;9,0;0,05907334991271539;0,0
18752;2,0;0303202;00109000025;8,0;5635,106631687761;1,0;9,0;0,06634352424762763;0,0
18753;2,0;0061997;00109000026;5,0;5862,9192297431555;1,0;9,0;0,05793590476694876;0,0
18754;2,0;0992764;00109000027;29,0;5303,503862288957;1,0;9,0;0,06;0,0
18755;2,0;0616629;00109000028;31,0;5187,691717584006;1,0;9,0;0,06;0,0
18756;2,0;0003245;00109000029;10,0;5024,237254459125;1,0;9,0;0,056316024549727;0,0
18757;2,0;0667478;00109000030;20,0;6865,870200615322;1,0;9,0;0,05769318911406047;0,0
18758;2,0;0702916;00109000031;13,0;5214,097425685731;1,0;9,0;0,05675072268313317;0,0
18759;2,0;0362722;00109000032;19,0;5320,557624722597;1,0;9,0;0,061924023205086845;0,0
18760;2,0;0983525;00109000033;25,0;6278,680733059593;1,0;9,0;0,06334140308581779;0,0
18761;2,0;0887261;00109000034;26,0;5073,334998043451;1,0;9,0;0,0635304624024288;0,0
18762;2,0;0830737;00109000035;25,0;5180,111201231961;1,0;9,0;0,057805063355306066;0,0
18763;2,0;0707981;00109000036;27,0;5036,390300132975;1,0;9,0;0,06839564740305765;0,0
18764;2,0;0421852;00109000037;10,0;5707,931996306327;1,0;9,0;0,060853592246756856;0,0
18765;2,0;0527111;00109000038;15,0;7190,952432110195;1,0;9,0;0,05976958525155794;0,0
18766;2,0;0278182;00109000039;3,0;5171,102479057438;1,0;9,0;0,06257309265918236;0,0
18767;2,0;0365351;00109000040;10,0;5043,150526684985;1,0;9,0;0,05606643641374955;0,0
18768;2,0;0019086;00109000041;7,0;18333,476946332106;1,0;9,0;0,06984210584969755;0,0
18769;2,0;0503804;00109000042;16,0;5265,481249698959;1,0;9,0;0,06469021292204369;0,0
18770;2,0;0022995;00109000043;28,0;5053,144920006901;1,0;9,0;0,04948504692061188;0,0
18771;2,0;0838204;00109000044;13,0;10893,646698415814;1,0;9,0;0,05755692597354351;0,0
18772;2,0;0149285;00109000045;31,0;5731,23871268819;1,0;9,0;0,06104400798564977;0,0
18773;2,0;0399141;00109000046;20,0;5564,726657464975;1,0;9,0;0,06022766217035441;0,0
18774;2,0;0229145;00109000047;35,0;5090,623880601276;1,0;9,0;0,06366383046488779;0,0
18775;2,0;0372154;00109000048;9,0;6209,800806877112;1,0;9,0;0,06635285235476288;0,0
18776;2,0;0728722;00109000049;19,0;9381,905683572186;1,0;9,0;0,05823446971213851;0,0
18777;2,0;0273924;00109000050;8,0;5044,341089742176;1,0;9,0;0,05497859874857654;0,0
18778;2,0;0727223;00109000051;22,0;5024,150457469192;1,0;9,0;0,06285847960964497;0,0
18779;2,0;0713450;00109000052;5,0;5229,375563469374;1,0;9,0;0,06407482265058509;0,0
18780;2,0;0160944;00109000053;9,0;10264,956617851218;1,0;9,0;0,05663579589247597;0,0
18781;2,0;0229906;00109000054;22,0;5081,896520716148;1,0;9,0;0,057927102757733065;0,0
18782;2,0;0556934;00109000055;11,0;5046,979453625458;1,0;9,0;0,059292664338028545;0,0
18783;2,0;0326308;00109000056;8,0;9002,429868409887;1,0;9,0;0,055399332897790615;0,0
18784;2,0;0694344;00109000057;34,0;5119,730236948506;1,0;9,0;0,06257609007426912;0,0
18785;2,0;0313048;00109000058;33,0;5679,701064027458;1,0;9,0;0,06079049659976572;0,0
18786;2,0;0480413;00109000059;34,0;5882,012106115318;1,0;9,0;0,06504953689046823;0,0
18787;2,0;0859585;00109000060;32,0;6635,585528566144;1,0;9,0;0,06256097566235196;0,0
18788;2,0;0183876;00109000061;6,0;12118,999085411937;1,0;9,0;0,0608937674620119;0,0
18789;2,0;0456856;00109000062;4,0;5348,260208882129;1,0;9,0;0,05914159341174799;0,0
18790;2,0;0056892;00109000063;16,0;5150,4163507537105;1,0;9,0;0,05620823065869757;0,0
18791;2,0;0582229;00109000064;31,0;6897,497145685472;1,0;9,0;0,05223364555474231;0,0
18792;2,0;0692684;00109000065;2,0;6877,9281526519335;1,0;9,0;0,06711135898731312;0,0
18793;2,0;0297675;00109000066;29,0;5449,059048278969;1,0;9,0;0,06342849883404897;0,0
18794;2,0;0609082;00109000067;25,0;7547,803653166506;1,0;9,0;0,05813903791697921;0,0
18795;2,0;0794381;00109000068;1,0;7047,456130222554;1,0;9,0;0,055170686201081946;0,0
18796;2,0;0274637;00109000069;20,0;5605,748025732289;1,0;9,0;0,04782751754880095;0,0
18797;2,0;0559893;00109000070;22,0;5760,9448609013825;1,0;9,0;0,0641819647908323;0,0
18798;2,0;0829297;00109000071;10,0;5181,353882939531;1,0;9,0;0,06421010382667826;0,0
18799;2,0;0857435;00109000072;20,0;5039,23130196462;1,0;9,0;0,05448077998030247;0,0
18800;2,0;0876089;00109000073;2,0;6896,633074607267;1,0;9,0;0,06356557634792323;0,0
18801;2,0;0668363;00109000074;10,0;6522,9192478152145;1,0;9,0;0,06063542255933687;0,0
18802;2,0;0312135;00109000075;17,0;5082,454768170641;1,0;9,0;0,06;0,0
18803;2,0;0731290;00109000076;4,0;5025,442628224878;1,0;9,0;0,06226982660298726;0,0
18804;2,0;0689569;00109000077;14,0;5426,270278471375;1,0;9,0;0,05299304256327519;0,0
18805;2,0;0377205;00109000078;21,0;5036,47080485637;1,0;9,0;0,059448645014894025;0,0
18806;2,0;0058030;00109000079;31,0;6212,433280376191;1,0;9,0;0,06214989592585699;0,0
18807;2,0;0579760;00109000080;27,0;12714,101089396183;1,0;9,0;0,059040987666602464;0,0
18808;2,0;0053814;00109000081;33,0;5451,2394745043275;1,0;9,0;0,06059267675458241;0,0
18809;2,0;0487505;00109000082;3,0;7135,091124484871;1,0;9,0;0,06;0,0
18810;2,0;0860669;00109000083;19,0;5306,757492243025;1,0;9,0;0,05899951350902185;0,0
18811;2,0;0975213;00109000084;1,0;11250,807521308052;1,0;9,0;0,06267363850601827;0,0
18812;2,0;0823962;00109000085;10,0;5021,096288275235;1,0;9,0;0,06518202684404241;0,0
18813;2,0;0331881;00109000086;34,0;8820,846262711031;1,0;9,0;0,076;0,0
18814;2,0;0426296;00109000087;23,0;5935,42271232886;1,0;9,0;0,055968518538256073;0,0
18815;2,0;0360441;00109000088;25,0;5338,992976601981;1,0;9,0;0,06066945261667018;0,0
18816;2,0;0046472;00109000089;16,0;6080,4443794979725;1,0;9,0;0,0644658380527926;0,0
18817;2,0;0666163;00109000090;12,0;5145,250043190128;1,0;9,0;0,06711589412337539;0,0
18818;2,0;0141825;00109000091;22,0;5162,15819332864;1,0;9,0;0,05546576115433406;0,0
18819;2,0;0700622;00109000092;16,0;5547,3254755423095;1,0;9,0;0,055292351775440916;0,0
18820;2,0;0254343;00109000093;26,0;6429,488315188739;1,0;9,0;0,057265198431780844;0,0
18821;2,0;0450780;00109000094;11,0;6845,335588272258;1,0;9,0;0,060739921961499285;0,0
18822;2,0;0942947;00109000095;16,0;8330,713745789531;1,0;9,0;0,06;0,0
18823;2,0;0611883;00109000096;16,0;5188,505980743042;1,0;9,0;0,05428014451015994;0,0
18824;2,0;0450361;00109000097;29,0;6663,228723037048;1,0;9,0;0,06270460866698634;0,0
18825;2,0;0531830;00109000098;14,0;6270,411342838728;1,0;9,0;0,0559162409481012;0,0
18826;2,0;0142975;00109000099;18,0;5017,104814556994;1,0;9,0;0,05993899829902685;0,0
18827;2,0;0735150;00109000100;30,0;5052,392405982381;1,0;9,0;0,05975908630560917;0,0
18828;2,0;0869262;00109000101;23,0;5140,411432637585;1,0;9,0;0,06972803682361886;0,0
18829;2,0;0324315;00109000102;20,0;5552,795266752582;1,0;9,0;0,05317030109515558;0,0
18830;2,0;0658386;00109000103;15,0;10051,41772683409;1,0;9,0;0,05601266384278237;0,0
18831;2,0;0666564;00109000104;27,0;16761,90080186816;1,0;9,0;0,0626089498806202;0,0
18832;2,0;0219511;00109000105;3,0;5018,551789597174;1,0;9,0;0,05724402614928242;0,0
18833;2,0;0947224;00109000106;9,0;5164,787246086154;1,0;9,0;0,060160312892581225;0,0
18834;2,0;0430931;00109000107;3,0;5633,455337362182;1,0;9,0;0,05710059984247056;0,0
18835;2,0;0145705;00109000108;13,0;5321,595892057343;1,0;9,0;0,06436412659541328;0,0
18836;2,0;0980816;00109000109;18,0;5030,618437766615;1,0;9,0;0,0617026284754092;0,0
18837;2,0;0208567;00109000110;33,0;8403,804101448542;1,0;9,0;0,0637879074160525;0,0
18838;2,0;0288749;00109000111;19,0;8396,321130782095;1,0;9,0;0,05931193861850374;0,0
18839;2,0;0676535;00109000112;30,0;5151,446928398315;1,0;9,0;0,06663660291230165;0,0
18840;2,0;0721219;00109000113;29,0;5085,4801334618105;1,0;9,0;0,06781177736093805;0,0
18841;2,0;0996155;00109000114;10,0;5429,477535905374;1,0;9,0;0,053071616964881246;0,0
18842;2,0;0032121;00109000115;26,0;6337,4854465116405;1,0;9,0;0,0631093166112371;0,0
18843;2,0;0437588;00109000116;27,0;5125,2674297061585;1,0;9,0;0,05979239698349424;0,0
18844;2,0;0917509;00109000117;2,0;5007,025973725971;1,0;9,0;0,06080255660071615;0,0
18845;2,0;0651307;00109000118;20,0;5035,699582875535;1,0;9,0;0,06022878445917952;0,0
18846;2,0;0985277;00109000119;19,0;5133,333861838987;1,0;9,0;0,061442758490654316;0,0
18847;2,0;0109155;00109000120;12,0;5526,269236923052;1,0;9,0;0,05736819373240309;0,0
18848;2,0;0079379;00109000121;32,0;34326,93898958718;1,0;9,0;0,06019316001679858;0,0
18849;2,0;0418378;00109000122;23,0;5010,6699723325155;1,0;9,0;0,06672636855429276;0,0
18850;2,0;0480462;00109000123;28,0;5591,085248562852;1,0;9,0;0,05332302820098786;0,0
18851;2,0;0974787;00109000124;13,0;5072,932964046737;1,0;9,0;0,05922946454609865;0,0
18852;2,0;0274770;00109000125;23,0;5123,730747577876;1,0;9,0;0,06444721363903944;0,0
18853;2,0;0645249;00109000126;9,0;5019,067042800298;1,0;9,0;0,06171237456525142;0,0
18854;2,0;0271719;00109000127;22,0;6675,84927853205;1,0;9,0;0,053427675261317864;0,0
18855;2,0;0659967;00109000128;8,0;5062,070935696478;1,0;9,0;0,05749106896480314;0,0
18856;2,0;0055160;00109000129;33,0;6631,650188128325;1,0;9,0;0,06386496145020476;0,0
18857;2,0;0347625;00109000130;17,0;5444,563304105188;1,0;9,0;0,06360148901004464;0,0
18858;2,0;0603949;00109000131;25,0;7316,858743206399;1,0;9,0;0,06310984247925273;0,0
18859;2,0;0216346;00109000132;19,0;5866,31860787564;1,0;9,0;0,06296828266504556;0,0
18860;2,0;0217034;00109000133;13,0;5171,015684991141;1,0;9,0;0,05020951728224328;0,0
18861;2,0;0485578;00109000134;2,0;5120,479181256558;1,0;9,0;0,06533739575488035;0,0
18862;2,0;0255857;00109000135;32,0;28323,054239591813;1,0;9,0;0,059565626801978244;0,0
18863;2,0;0227957;00109000136;7,0;10702,131278661755;1,0;9,0;0,05553808613649425;0,0
18864;2,0;0239060;00109000137;25,0;5442,248569032866;1,0;9,0;0,061884603103185165;0,0
18865;2,0;0335412;00109000138;7,0;5144,142042605617;1,0;9,0;0,05978414714549935;0,0
18866;2,0;0227985;00109000139;22,0;5196,4965130748415;1,0;9,0;0,055157561794920526;0,0
18867;2,0;0179611;00109000140;4,0;8315,308399005;1,0;9,0;0,06034320440371911;0,0
18868;2,0;0293127;00109000141;27,0;6434,58917139028;1,0;9,0;0,06;0,0
18869;2,0;0605834;00109000142;13,0;6988,000038000632;1,0;9,0;0,06497563044632655;0,0
18870;2,0;0568229;00109000143;31,0;5411,42599514062;1,0;9,0;0,06055000013566375;0,0
18871;2,0;0517709;00109000144;22,0;5125,692355701195;1,0;9,0;0,059348716517860604;0,0
18872;2,0;0148792;00109000145;18,0;18712,448889240928;1,0;9,0;0,05530132097751899;0,0
18873;2,0;0282251;00109000146;30,0;5265,510202707818;1,0;9,0;0,06484914727756204;0,0
18874;2,0;0875178;00109000147;25,0;5092,941895982373;1,0;9,0;0,05883290153709066;0,0
18875;2,0;0983700;00109000148;27,0;5273,825709018238;1,0;9,0;0,059429963519189014;0,0
18876;2,0;0253689;00109000149;24,0;5213,914927608283;1,0;9,0;0,05031935485934441;0,0
18877;2,0;0722203;00109000150;17,0;9848,202964970245;1,0;9,0;0,05737208728180503;0,0
18878;2,0;0502752;00109000151;22,0;9759,639752890049;1,0;9,0;0,05664243782773465;0,0
18879;2,0;0040740;00109000152;35,0;6827,0685217694845;1,0;9,0;0,04683905392190348;0,0
18880;2,0;0367680;00109000153;7,0;5085,543507749329;1,0;9,0;0,06641798030191859;0,0
18881;2,0;0171608;00109000154;34,0;5293,383102727697;1,0;9,0;0,05527835219033312;0,0
18882;2,0;0580278;00109000155;8,0;5161,824461955564;1,0;9,0;0,0636093895535314;0,0
18883;2,0;0858572;00109000156;30,0;5360,642173053448;1,0;9,0;0,04986082408758897;0,0
18884;2,0;0354156;00109000157;28,0;5403,070871472018;1,0;9,0;0,05329198652332693;0,0
18885;2,0;0918666;00109000158;3,0;7948,84108821558;1,0;9,0;0,06315650034142435;0,0
18886;2,0;0369881;00109000159;21,0;5038,102199906081;1,0;9,0;0,06380128209265551;0,0
18887;2,0;0535621;00109000160;26,0;5165,346182160017;1,0;9,0;0,05821390354566771;0,0
18888;2,0;0341307;00109000161;28,0;5054,633202030629;1,0;9,0;0,06188178879945608;0,0
18889;2,0;0938580;00109000162;15,0;7205,802281598989;1,0;9,0;0,05295610586532937;0,0
18890;2,0;0786836;00109000163;15,0;5379,9987884749235;1,0;9,0;0,062107288469264534;0,0
18891;2,0;0960570;00109000164;3,0;5349,883594194928;1,0;9,0;0,06;0,0
18892;2,0;0692461;00109000165;4,0;5281,666107294008;1,0;9,0;0,06966935395442657;0,0
18893;2,0;0153544;00109000166;31,0;5922,75071961337;1,0;9,0;0,05871857019703591;0,0
18894;2,0;0047486;00109000167;18,0;5496,370145630818;1,0;9,0;0,055183485147275974;0,0
18895;2,0;0899450;00109000168;21,0;5321,454962984018;1,0;9,0;0,05692979994075094;0,0
18896;2,0;0624254;00109000169;23,0;5625,241803139528;1,0;9,0;0,06411494377487859;0,0
18897;2,0;0299037;00109000170;2,0;5428,35366217873;1,0;9,0;0,05010747864416511;0,0
18898;2,0;0363613;00109000171;9,0;5178,571723949028;1,0;9,0;0,06;0,0
18899;2,0;0505827;00109000172;35,0;5089,089007709599;1,0;9,0;0,0562706889499654;0,0
18900;2,0;0573626;00109000173;11,0;6195,9926435648085;1,0;9,0;0,05115077609750636;0,0
18901;2,0;0169207;00109000174;24,0;5060,379238655464;1,0;9,0;0,06529183022281566;0,0
18902;2,0;0843771;00109000175;22,0;5145,783973245823;1,0;9,0;0,061776670988606126;0,0
18903;2,0;0111598;00109000176;30,0;6117,714006781127;1,0;9,0;0,048006992957350725;0,0
18904;2,0;0691470;00109000177;18,0;5233,163738853265;1,0;9,0;0,057780256181515374;0,0
18905;2,0;0909966;00109000178;14,0;5426,039174204876;1,0;9,0;0,054725277647689086;0,0
18906;2,0;0819189;00109000179;14,0;5167,3512050097015;1,0;9,0;0,062028759671450766;0,0
18907;2,0;0933166;00109000180;28,0;5086,021733753956;1,0;9,0;0,06092018670510169;0,0
18908;2,0;0602048;00109000181;14,0;5362,118491011095;1,0;9,0;0,06582996350179281;0,0
18909;2,0;0616028;00109000182;33,0;5011,634543287122;1,0;9,0;0,06145460951015005;0,0
18910;2,0;0933220;00109000183;29,0;5186,824395922597;1,0;9,0;0,06466282483751484;0,0
18911;2,0;0831102;00109000184;32,0;5475,98479341554;1,0;9,0;0,05760792855654094;0,0
18912;2,0;0546798;00109000185;15,0;5533,213126273319;1,0;9,0;0,056057272416868954;0,0
18913;2,0;0715107;00109000186;15,0;5452,548397189358;1,0;9,0;0,05488242542280754;0,0
18914;2,0;0422048;00109000187;33,0;5041,200467338856;1,0;9,0;0,05989700174148601;0,0
18915;2,0;0196976;00109000188;30,0;5301,192390722687;1,0;9,0;0,04849334581181726;0,0
18916;2,0;0948160;00109000189;1,0;9372,891569010433;1,0;9,0;0,05387226494550669;0,0
18917;2,0;0513141;00109000190;6,0;9853,725304060968;1,0;9,0;0,0575988706860533;0,0
18918;2,0;0751113;00109000191;6,0;5406,988155538839;1,0;9,0;0,06029087776687134;0,0
18919;2,0;0545359;00109000192;24,0;5675,538249439494;1,0;9,0;0,05808183613603054;0,0
18920;2,0;0277597;00109000193;24,0;5116,16949931201;1,0;9,0;0,06028091669179339;0,0
18921;2,0;0417406;00109000194;10,0;5006,840622171287;1,0;9,0;0,06786921598514488;0,0
18922;2,0;0640978;00109000195;20,0;5206,430248076009;1,0;9,0;0,062215838577235914;0,0
18923;2,0;0832703;00109000196;20,0;5361,543246857676;1,0;9,0;0,06;0,0
18924;2,0;0667169;00109000197;10,0;5161,12477503485;1,0;9,0;0,0550580173609456;0,0
18925;2,0;0480799;00109000198;32,0;40097,99514483813;1,0;9,0;0,05672315639428692;0,0
18926;2,0;0502344;00109000199;24,0;6617,804695048232;1,0;9,0;0,06537046902144918;0,0
18927;2,0;0812000;00109000200;30,0;5080,474449410975;1,0;9,0;0,05958036120267662;0,0
18928;2,0;0648038;00109000201;2,0;5398,444431119236;1,0;9,0;0,06104406112877963;0,0
18929;2,0;0443899;00109000202;7,0;5312,4173007373965;1,0;9,0;0,062353206011642105;0,0
18930;2,0;0118562;00109000203;17,0;5033,912299854636;1,0;9,0;0,053823697557036615;0,0
18931;2,0;0820789;00109000204;18,0;6288,006570687285;1,0;9,0;0,055394942409190635;0,0
18932;2,0;0754918;00109000205;25,0;5011,386447523767;1,0;9,0;0,06277461780423556;0,0
18933;2,0;0682160;00109000206;13,0;5301,833812617544;1,0;9,0;0,060929887303527316;0,0
18934;2,0;0364274;00109000207;13,0;5189,015780661193;1,0;9,0;0,06973537968491589;0,0
18935;2,0;0496224;00109000208;19,0;5201,957558183584;1,0;9,0;0,057364170808799596;0,0
18936;2,0;0227092;00109000209;33,0;8414,584897966683;1,0;9,0;0,05199853271449811;0,0
18937;2,0;0708327;00109000210;12,0;7412,876082971903;1,0;9,0;0,07483858958729626;0,0
18938;2,0;0759328;00109000211;11,0;6799,799495233288;1,0;9,0;0,05877017409197207;0,0
18939;2,0;0140185;00109000212;15,0;5103,87241546051;1,0;9,0;0,05465729406882631;0,0
18940;2,0;0941881;00109000213;3,0;5290,797854641894;1,0;9,0;0,0647217713202358;0,0
18941;2,0;0883864;00109000214;6,0;7177,31411152662;1,0;9,0;0,06425595187447769;0,0
18942;2,0;0908363;00109000215;32,0;5450,162612006748;1,0;9,0;0,057329067497151914;0,0
18943;2,0;0731789;00109000216;4,0;6362,606682052848;1,0;9,0;0,06808111047659081;0,0
18944;2,0;0882765;00109000217;5,0;5541,535561401514;1,0;9,0;0,06179357757469254;0,0
18945;2,0;0095290;00109000218;28,0;11002,09156825885;1,0;9,0;0,04935845130133017;0,0
18946;2,0;0509419;00109000219;18,0;5136,4220524601305;1,0;9,0;0,060828227735444024;0,0
18947;2,0;0171306;00109000220;8,0;6324,479920429779;1,0;9,0;0,055400271117496264;0,0
18948;2,0;0113738;00109000221;28,0;5321,1748956921665;1,0;9,0;0,06020981557374376;0,0
18949;2,0;0173538;00109000222;28,0;40355,675491874084;1,0;9,0;0,06250171971425475;0,0
18950;2,0;0564549;00109000223;17,0;5033,191729412186;1,0;9,0;0,06744380351361315;0,0
18951;2,0;0055069;00109000224;9,0;5262,814334677522;1,0;9,0;0,06439735265537913;0,0
18952;2,0;0225038;00109000225;19,0;5030,290151952197;1,0;9,0;0,04852328608631678;0,0
18953;2,0;0682687;00109000226;13,0;6142,763227113227;1,0;9,0;0,156;0,0
18954;2,0;0320771;00109000227;5,0;5055,581768894218;1,0;9,0;0,06002497017470698;0,0
18955;2,0;0690546;00109000228;27,0;6963,118462012338;1,0;9,0;0,05453648702779903;0,0
18956;2,0;0594266;00109000229;12,0;5109,333625828904;1,0;9,0;0,06838111250171752;0,0
18957;2,0;0995457;00109000230;9,0;9248,6213744291;1,0;9,0;0,05667299381194114;0,0
18958;2,0;0662441;00109000231;30,0;5139,757814809996;1,0;9,0;0,06;0,0
18959;2,0;0303100;00109000232;25,0;5231,366960770617;1,0;9,0;0,05827173943128178;0,0
18960;2,0;0764985;00109000233;23,0;5033,008516698022;1,0;9,0;0,058435649636615884;0,0
18961;2,0;0324648;00109000234;17,0;5724,587710004759;1,0;9,0;0,058838662071501145;0,0
18962;2,0;0420143;00109000235;18,0;13294,156876372805;1,0;9,0;0,06;0,0
18963;2,0;0990469;00109000236;16,0;7594,053783404109;1,0;9,0;0,055304220416298046;0,0
18964;2,0;0430276;00109000237;34,0;5073,5628902696235;1,0;9,0;0,06021467102848195;0,0
18965;2,0;0287806;00109000238;23,0;10334,489714421996;1,0;9,0;0,0668425360687026;0,0
18966;2,0;0033327;00109000239;10,0;5092,283635743854;1,0;9,0;0,050823546620393525;0,0
18967;2,0;0742508;00109000240;17,0;5063,580787751305;1,0;9,0;0,058832918185327224;0,0
18968;2,0;0194437;00109000241;18,0;6220,156268576729;1,0;9,0;0,05791513248699568;0,0
18969;2,0;0682334;00109000242;15,0;5162,566513787236;1,0;9,0;0,06364736550385056;0,0
18970;2,0;0277185;00109000243;31,0;8239,728767956163;1,0;9,0;0,062502425784303;0,0
18971;2,0;0880336;00109000244;6,0;5078,655865453887;1,0;9,0;0,05004394720109475;0,0
18972;2,0;0714139;00109000245;32,0;5017,374920753011;1,0;9,0;0,05925606154014666;0,0
18973;2,0;0390545;00109000246;28,0;5362,066461754063;1,0;9,0;0,0644456050766604;0,0
18974;2,0;0564383;00109000247;3,0;5957,101339352072;1,0;9,0;0,058609217327086516;0,0
18975;2,0;0815608;00109000248;1,0;5025,409487698677;1,0;9,0;0,05122999921748493;0,0
18976;2,0;0534779;00109000249;7,0;5274,894999865991;1,0;9,0;0,06206321120962458;0,0
18977;2,0;0797844;00109000250;28,0;5823,738751641869;1,0;9,0;0,0560507296425794;0,0
18978;2,0;0855166;00109000251;5,0;5052,501896965605;1,0;9,0;0,0537746990452827;0,0
18979;2,0;0962583;00109000252;8,0;5104,273074633679;1,0;9,0;0,06601948386658718;0,0
18980;2,0;0858543;00109000253;8,0;5579,364717671512;1,0;9,0;0,052134342096781784;0,0
18981;2,0;0354238;00109000254;17,0;5512,854509422301;1,0;9,0;0,05982185240141977;0,0
18982;2,0;0361128;00109000255;24,0;5746,621176304314;1,0;9,0;0,06823043120394195;0,0
18983;2,0;0280530;00109000256;18,0;5288,114487386038;1,0;9,0;0,053777761958892355;0,0
18984;2,0;0570282;00109000257;24,0;5032,2339178749335;1,0;9,0;0,05892664043988593;0,0
18985;2,0;0092897;00109000258;4,0;5067,768115028521;1,0;9,0;0,06342287832740276;0,0
18986;2,0;0478552;00109000259;16,0;5027,719345643825;1,0;9,0;0,055570888028702664;0,0
18987;2,0;0407583;00109000260;26,0;6263,26880795359;1,0;9,0;0,05804174015084953;0,0
18988;2,0;0204188;00109000261;19,0;7892,882446851136;1,0;9,0;0,059310034634629125;0,0
18989;2,0;0636542;00109000262;9,0;7322,335266074571;1,0;9,0;0,053882204782587755;0,0
18990;2,0;0450579;00109000263;25,0;5167,671319331216;1,0;9,0;0,06052181174559312;0,0
18991;2,0;0953834;00109000264;25,0;5993,826150162659;1,0;9,0;0,06188455526999511;0,0
18992;2,0;0323263;00109000265;10,0;5811,199523920332;1,0;9,0;0,060071887188559714;0,0
18993;2,0;0124490;00109000266;10,0;5002,369684960537;1,0;9,0;0,06143224884827023;0,0
18994;2,0;0482708;00109000267;3,0;5975,683063916803;1,0;9,0;0,06376963887880577;0,0
18995;2,0;0849005;00109000268;25,0;7498,029178304194;1,0;9,0;0,06599057466799729;0,0
18996;2,0;0866362;00109000269;31,0;5079,115043362468;1,0;9,0;0,058027902309882126;0,0
18997;2,0;0289736;00109000270;18,0;5034,266837746781;1,0;9,0;0,06522489375000343;0,0
18998;2,0;0551870;00109000271;16,0;5774,31895185122;1,0;9,0;0,06611896920574127;0,0
18999;2,0;0379354;00109000272;35,0;5214,404598704213;1,0;9,0;0,059602897544340144;0,0
