ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso
3,0;0207330;00112000183;28,0;6191,707817087033;1,0;12,0;0,06;0,0
3,0;0840755;00112000184;1,0;11766,280727812551;1,0;12,0;0,06;0,0
3,0;0758394;00112000185;7,0;5426,276364509974;1,0;12,0;0,06;0,0
3,0;0445317;00112000186;21,0;5101,006999935854;1,0;12,0;0,06;0,0
3,0;0727024;00112000187;22,0;12892,337357390017;1,0;12,0;0,06;0,0
3,0;0072552;00112000188;10,0;6015,205413500777;1,0;12,0;0,06;0,0
3,0;0768705;00112000189;3,0;28279,87772778741;1,0;12,0;0,06;0,0
3,0;0367077;00112000190;16,0;5112,83551100308;1,0;12,0;0,06;0,0
3,0;0863482;00112000191;6,0;5663,901887136703;1,0;12,0;0,06;0,0
3,0;0957308;00112000192;10,0;5274,040290888099;1,0;12,0;0,06;0,0
3,0;0238699;00112000193;22,0;5078,900474475238;1,0;12,0;0,06;0,0
3,0;0496597;00112000194;21,0;4827,542920521789;1,0;12,0;0,20400000000000001;18,0
3,0;0612103;00112000195;34,0;6462,064270752735;1,0;12,0;0,06;0,0
3,0;0835828;00112000196;17,0;5915,991275329614;1,0;12,0;0,20400000000000001;18,0
3,0;0295458;00112000197;21,0;5066,502648728383;1,0;12,0;0,06;0,0
3,0;0478653;00112000198;28,0;32533,93181166422;1,0;12,0;0,06;0,0
3,0;0600747;00112000199;21,0;8589,486516401223;1,0;12,0;0,06;0,0
3,0;0500597;00112000200;20,0;5894,550843018347;1,0;12,0;0,06;0,0
3,0;0964929;00112000201;14,0;5079,652853809031;1,0;12,0;0,06;0,0
3,0;0680674;00112000202;26,0;11777,602608206242;1,0;12,0;0,20400000000000001;18,0
3,0;0730451;00112000203;32,0;5851,385236953255;1,0;12,0;0,06;0,0
3,0;0589497;00112000204;11,0;14232,968773077682;1,0;12,0;0,06;0,0
3,0;0145804;00112000205;27,0;4894,613661597675;1,0;12,0;0,20400000000000001;18,0
3,0;0623042;00112000206;7,0;17075,053208543024;1,0;12,0;0,06;0,0
3,0;0755294;00112000207;16,0;6307,392552177548;1,0;12,0;0,06;0,0
3,0;0003840;00112000208;21,0;30255,78151177335;1,0;12,0;0,06;0,0
3,0;0083411;00112000209;25,0;5340,25101146794;1,0;12,0;0,06;0,0
3,0;0233023;00112000210;5,0;5256,823042019127;1,0;12,0;0,06;0,0
3,0;0446125;00112000211;34,0;5908,258096239575;1,0;12,0;0,06;0,0
3,0;0508980;00112000212;13,0;5121,236315043644;1,0;12,0;0,06;0,0
3,0;0640441;00112000213;10,0;6543,463535168857;1,0;12,0;0,06;0,0
3,0;0143729;00112000214;7,0;5302,699959782787;1,0;12,0;0,06;0,0
3,0;0261723;00112000215;34,0;5250,0977334744275;1,0;12,0;0,06;0,0
3,0;0839855;00112000216;30,0;5381,144534965271;1,0;12,0;0,06;0,0
3,0;0036484;00112000217;22,0;5242,451796516196;1,0;12,0;0,06;0,0
3,0;0227136;00112000218;19,0;5060,69257362068;1,0;12,0;0,06;0,0
3,0;0056115;00112000219;21,0;5121,353624038168;1,0;12,0;0,06;0,0
3,0;0780972;00112000220;5,0;5081,517757408703;1,0;12,0;0,06;0,0
3,0;0106180;00112000221;12,0;6476,8126071359375;1,0;12,0;0,06;0,0
3,0;0248233;00112000222;17,0;4807,795885722447;1,0;12,0;0,20400000000000001;18,0
3,0;0009495;00112000223;21,0;6062,350339960399;1,0;12,0;0,06;0,0
3,0;0955147;00112000224;22,0;6150,321993439724;1,0;12,0;0,06;0,0
3,0;0278422;00112000225;27,0;5070,892718704783;1,0;12,0;0,06;0,0
3,0;0584478;00112000226;34,0;6466,218178431858;1,0;12,0;0,06;0,0
3,0;0267438;00112000227;31,0;4961,414911448384;1,0;12,0;0,20400000000000001;18,0
3,0;0402908;00112000228;14,0;13001,218492206837;1,0;12,0;0,06;0,0
3,0;0623464;00112000229;6,0;5384,034465328569;1,0;12,0;0,06;0,0
3,0;0030183;00112000230;25,0;7119,323005609717;1,0;12,0;0,06;0,0
3,0;0635317;00112000231;0,0;12732,29134140601;1,0;12,0;0,06;0,0
3,0;0755160;00112000232;22,0;9000,055667861727;1,0;12,0;0,06;0,0
3,0;0911358;00112000233;0,0;5917,260690309068;1,0;12,0;0,06;0,0
3,0;0526608;00112000234;23,0;6242,3588670548725;1,0;12,0;0,06;0,0
3,0;0973780;00112000235;27,0;5325,554581391786;1,0;12,0;0,06;0,0
3,0;0702405;00112000236;1,0;5540,43306621872;1,0;12,0;0,06;0,0
3,0;0489929;00112000237;19,0;10265,60738195195;1,0;12,0;0,06;0,0
3,0;0186242;00112000238;17,0;10722,66068703485;1,0;12,0;0,06;0,0
3,0;0782806;00112000239;1,0;6071,673202280376;1,0;12,0;0,06;0,0
3,0;0218726;00112000240;7,0;5209,427858618307;1,0;12,0;0,06;0,0
3,0;0217489;00112000241;20,0;5486,7827635856365;1,0;12,0;0,06;0,0
3,0;0785883;00112000242;2,0;5136,458046118829;1,0;12,0;0,20400000000000001;18,0
3,0;0329602;00112000243;29,0;5285,150323028715;1,0;12,0;0,06;0,0
3,0;0776534;00112000244;33,0;5119,053758166995;1,0;12,0;0,06;0,0
3,0;0905816;00112000245;5,0;10839,608728973426;1,0;12,0;0,06;0,0
3,0;0459169;00112000246;11,0;5139,9370306202445;1,0;12,0;0,06;0,0
3,0;0689861;00112000247;8,0;7444,638719279459;1,0;12,0;0,06;0,0
3,0;0870449;00112000248;16,0;5679,222842084659;1,0;12,0;0,06;0,0
3,0;0023294;00112000249;3,0;5626,235225431898;1,0;12,0;0,06;0,0
3,0;0530403;00112000250;10,0;5705,737348597925;1,0;12,0;0,06;0,0
3,0;0760160;00112000251;0,0;5923,534839164884;1,0;12,0;0,06;0,0
3,0;0470858;00112000252;22,0;5069,435437335567;1,0;12,0;0,20400000000000001;18,0
3,0;0436405;00112000253;32,0;5126,416703527628;1,0;12,0;0,06;0,0
3,0;0614837;00112000254;3,0;3972,067096135217;1,0;12,0;0,20400000000000001;18,0
3,0;0994057;00112000255;14,0;5182,153199439228;1,0;12,0;0,06;0,0
3,0;0614622;00112000256;5,0;6726,408323683304;1,0;12,0;0,06;0,0
3,0;0104076;00112000257;7,0;5085,772769441432;1,0;12,0;0,06;0,0
3,0;0319880;00112000258;12,0;5059,497738693501;1,0;12,0;0,06;0,0
3,0;0968407;00112000259;22,0;4873,955863904388;1,0;12,0;0,20400000000000001;18,0
3,0;0613917;00112000260;23,0;7327,456688897448;1,0;12,0;0,06;0,0
3,0;0536962;00112000261;2,0;3654,1415871184963;1,0;12,0;0,20400000000000001;18,0
3,0;0851580;00112000262;5,0;5728,85174816737;1,0;12,0;0,06;0,0
3,0;0307391;00112000263;14,0;8568,34034398913;1,0;12,0;0,06;0,0
3,0;0392588;00112000264;24,0;5103,051160880818;1,0;12,0;0,06;0,0
3,0;0667632;00112000265;11,0;5087,252252919184;1,0;12,0;0,06;0,0
3,0;0612413;00112000266;13,0;5095,887014830792;1,0;12,0;0,06;0,0
3,0;0030911;00112000267;32,0;5744,0571486163035;1,0;12,0;0,06;0,0
3,0;0779712;00112000268;34,0;5914,428011404866;1,0;12,0;0,06;0,0
3,0;0947631;00112000269;14,0;5652,093266464438;1,0;12,0;0,06;0,0
3,0;0907222;00112000270;7,0;5679,421715389756;1,0;12,0;0,06;0,0
3,0;0426872;00112000271;12,0;5111,918907657794;1,0;12,0;0,06;0,0
3,0;0108337;00112000272;22,0;5429,151011890065;1,0;12,0;0,06;0,0
3,0;0170200;00112000273;21,0;5810,409528281688;1,0;12,0;0,06;0,0
3,0;0456930;00112000274;14,0;5752,102009494998;1,0;12,0;0,06;0,0
3,0;0225022;00112000275;16,0;5921,381727713433;1,0;12,0;0,06;0,0
3,0;0718425;00112000276;9,0;5290,530100880783;1,0;12,0;0,06;0,0
3,0;0403243;00112000277;16,0;5089,399496087404;1,0;12,0;0,06;0,0
3,0;0678994;00112000278;18,0;5878,828480034881;1,0;12,0;0,06;0,0
3,0;0867648;00112000279;12,0;7872,644347871042;1,0;12,0;0,06;0,0
3,0;0869278;00112000280;1,0;5668,679508676178;1,0;12,0;0,06;0,0
3,0;0249857;00112000281;34,0;5656,096671790551;1,0;12,0;0,06;0,0
3,0;0276805;00112000282;2,0;5068,811053141473;1,0;12,0;0,20400000000000001;18,0
3,0;0804669;00112000283;32,0;5430,897511435691;1,0;12,0;0,06;0,0
3,0;0705929;00112000284;29,0;5441,867362340971;1,0;12,0;0,06;0,0
3,0;0781298;00112000285;0,0;5356,621082386039;1,0;12,0;0,06;0,0
3,0;0405862;00112000286;9,0;5069,093172650262;1,0;12,0;0,06;0,0
3,0;0821993;00112000287;9,0;5192,305139045438;1,0;12,0;0,06;0,0
3,0;0817060;00112000288;34,0;5637,82580102159;1,0;12,0;0,06;0,0
3,0;0577058;00112000289;10,0;6184,141782540724;1,0;12,0;0,06;0,0
3,0;0733395;00112000290;12,0;5897,2837887135465;1,0;12,0;0,06;0,0
3,0;0269543;00112000291;32,0;5233,025383579337;1,0;12,0;0,06;0,0
3,0;0157101;00112000292;21,0;6332,442364725933;1,0;12,0;0,06;0,0
3,0;0942787;00112000293;13,0;5089,665216024302;1,0;12,0;0,06;0,0
3,0;0030321;00112000294;9,0;5334,469923365653;1,0;12,0;0,06;0,0
3,0;0829738;00112000295;3,0;6132,066751237694;1,0;12,0;0,06;0,0
3,0;0124969;00112000296;18,0;5371,691234184183;1,0;12,0;0,06;0,0
3,0;0826942;00112000297;34,0;4892,673871454362;1,0;12,0;0,20400000000000001;18,0
3,0;0715933;00112000298;31,0;5202,958386734649;1,0;12,0;0,06;0,0
3,0;0622531;00112000299;0,0;13569,550487301858;1,0;12,0;0,06;0,0
3,0;0405729;00112000300;20,0;7967,755059360352;1,0;12,0;0,06;0,0
3,0;0771182;00112000301;2,0;9528,901269782657;1,0;12,0;0,06;0,0
3,0;0936280;00112000302;30,0;5190,2316544223795;1,0;12,0;0,06;0,0
3,0;0479483;00112000303;14,0;5402,762839907816;1,0;12,0;0,06;0,0
3,0;0054875;00112000304;30,0;5414,914679469981;1,0;12,0;0,06;0,0
3,0;0486226;00112000305;15,0;7723,957864413885;1,0;12,0;0,06;0,0
3,0;0434661;00112000306;12,0;5791,706073925537;1,0;12,0;0,06;0,0
3,0;0616833;00112000307;13,0;21470,048139437156;1,0;12,0;0,06;0,0
3,0;0941928;00112000308;6,0;5083,131462339674;1,0;12,0;0,06;0,0
3,0;0655816;00112000309;19,0;5196,060245793193;1,0;12,0;0,06;0,0
3,0;0142672;00112000310;34,0;6471,762828978669;1,0;12,0;0,06;0,0
3,0;0759053;00112000311;28,0;5366,382795364912;1,0;12,0;0,06;0,0
3,0;0816690;00112000312;18,0;5752,418586534254;1,0;12,0;0,06;0,0
3,0;0478570;00112000313;17,0;9223,157918138062;1,0;12,0;0,06;0,0
3,0;0472822;00112000314;15,0;5080,596369038334;1,0;12,0;0,06;0,0
3,0;0076568;00112000315;24,0;5573,081313747622;1,0;12,0;0,06;0,0
3,0;0148699;00112000316;3,0;7215,823681261428;1,0;12,0;0,06;0,0
3,0;0312288;00112000317;0,0;5154,69379839575;1,0;12,0;0,06;0,0
3,0;0080766;00112000318;30,0;5200,908117859067;1,0;12,0;0,06;0,0
3,0;0539871;00112000319;27,0;5061,458192638651;1,0;12,0;0,06;0,0
3,0;0463600;00112000320;3,0;5105,379628349981;1,0;12,0;0,06;0,0
3,0;0221396;00112000321;29,0;5838,55372501392;1,0;12,0;0,06;0,0
3,0;0543286;00112000322;25,0;5119,936907186767;1,0;12,0;0,06;0,0
3,0;0015584;00112000323;34,0;15803,506536862262;1,0;12,0;0,06;0,0
3,0;0716238;00112000324;5,0;5174,7608589568;1,0;12,0;0,06;0,0
3,0;0233166;00112000325;23,0;6125,72599389684;1,0;12,0;0,06;0,0
3,0;0002098;00112000326;5,0;18898,621787991506;1,0;12,0;0,06;0,0
3,0;0030764;00112000327;13,0;7378,875791859603;1,0;12,0;0,06;0,0
3,0;0172875;00112000328;7,0;5188,372610875151;1,0;12,0;0,06;0,0
3,0;0176137;00112000329;25,0;5058,7746550566735;1,0;12,0;0,06;0,0
3,0;0024186;00112000330;5,0;5337,994771603595;1,0;12,0;0,06;0,0
3,0;0394284;00112000331;21,0;7140,619571397142;1,0;12,0;0,20400000000000001;18,0
3,0;0774980;00112000332;15,0;5070,755510827816;1,0;12,0;0,06;0,0
3,0;0888728;00112000333;6,0;5251,220078834581;1,0;12,0;0,06;0,0
3,0;0686030;00112000334;20,0;45325,05313228994;1,0;12,0;0,06;0,0
3,0;0256527;00112000335;0,0;5201,141238503845;1,0;12,0;0,06;0,0
3,0;0565529;00112000336;27,0;10705,63553422672;1,0;12,0;0,06;0,0
3,0;0406869;00112000337;7,0;5120,833699041162;1,0;12,0;0,06;0,0
3,0;0118428;00112000338;30,0;5185,025914498381;1,0;12,0;0,06;0,0
3,0;0792280;00112000339;16,0;5197,79159907683;1,0;12,0;0,06;0,0
3,0;0688765;00112000340;13,0;5401,625960277813;1,0;12,0;0,06;0,0
3,0;0318306;00112000341;18,0;5063,431881500641;1,0;12,0;0,06;0,0
3,0;0549609;00112000342;16,0;5224,66470467081;1,0;12,0;0,06;0,0
3,0;0556418;00112000343;15,0;5345,40612933332;1,0;12,0;0,06;0,0
3,0;0241090;00112000344;14,0;5288,862274500055;1,0;12,0;0,06;0,0
3,0;0751830;00112000345;28,0;5294,77871898251;1,0;12,0;0,06;0,0
3,0;0227962;00112000346;34,0;5162,029460401621;1,0;12,0;0,06;0,0
3,0;0134968;00112000347;14,0;6499,978958950959;1,0;12,0;0,06;0,0
3,0;0909980;00112000348;17,0;5166,990136351364;1,0;12,0;0,06;0,0
3,0;0771102;00112000349;0,0;5072,918785367298;1,0;12,0;0,06;0,0
3,0;0777778;00112000350;10,0;5429,664508565367;1,0;12,0;0,20400000000000001;18,0
3,0;0415710;00112000351;7,0;5854,89673502892;1,0;12,0;0,06;0,0
3,0;0664456;00112000352;1,0;6300,511234275689;1,0;12,0;0,06;0,0
3,0;0826857;00112000353;26,0;5104,011389196833;1,0;12,0;0,06;0,0
3,0;0159231;00112000354;1,0;6811,043169016907;1,0;12,0;0,06;0,0
3,0;0589699;00112000355;7,0;31737,31402835938;1,0;12,0;0,06;0,0
3,0;0574879;00112000356;5,0;8568,430025674605;1,0;12,0;0,06;0,0
3,0;0251469;00112000357;29,0;5806,249897601697;1,0;12,0;0,06;0,0
3,0;0798582;00112000358;2,0;5418,825225432319;1,0;12,0;0,06;0,0
3,0;0728311;00112000359;19,0;6612,03855658034;1,0;12,0;0,06;0,0
3,0;0736951;00112000360;34,0;5160,697263836622;1,0;12,0;0,06;0,0
3,0;0684662;00112000361;10,0;5101,504758701806;1,0;12,0;0,06;0,0
3,0;0166242;00112000362;25,0;5528,958055765373;1,0;12,0;0,06;0,0
3,0;0275367;00112000363;5,0;5855,567366557613;1,0;12,0;0,06;0,0
3,0;0032068;00112000364;13,0;10065,666422325625;1,0;12,0;0,20400000000000001;18,0
3,0;0343162;00112000365;22,0;5946,598380566972;1,0;12,0;0,06;0,0
3,0;0857729;00112000366;0,0;5152,834941155296;1,0;12,0;0,06;0,0
3,0;0963408;00112000367;11,0;6111,239815078541;1,0;12,0;0,06;0,0
3,0;0297653;00112000368;3,0;19886,40133937331;1,0;12,0;0,20400000000000001;18,0
3,0;0492503;00112000369;27,0;5427,639727799884;1,0;12,0;0,06;0,0
3,0;0028802;00112000370;4,0;6887,738339690843;1,0;12,0;0,06;0,0
3,0;0547123;00112000371;7,0;5199,567932666164;1,0;12,0;0,06;0,0
3,0;0087880;00112000372;7,0;5574,038235083421;1,0;12,0;0,06;0,0
3,0;0098651;00112000373;0,0;8630,41097848572;1,0;12,0;0,06;0,0
3,0;0805801;00112000374;24,0;5306,758421475454;1,0;12,0;0,06;0,0
3,0;0425107;00112000375;31,0;10308,29948537822;1,0;12,0;0,06;0,0
3,0;0669752;00112000376;0,0;7469,222288866385;1,0;12,0;0,06;0,0
3,0;0007781;00112000377;32,0;5256,385351468515;1,0;12,0;0,06;0,0
3,0;0642294;00112000378;6,0;5079,8554108404305;1,0;12,0;0,06;0,0
3,0;0692086;00112000379;10,0;6254,590990614551;1,0;12,0;0,06;0,0
3,0;0645856;00112000380;20,0;10451,081853006073;1,0;12,0;0,06;0,0
3,0;0965783;00112000381;28,0;9409,395388624534;1,0;12,0;0,06;0,0
3,0;0816165;00112000382;29,0;11371,733111803416;1,0;12,0;0,06;0,0
3,0;0691757;00112000383;27,0;5151,186200752089;1,0;12,0;0,06;0,0
3,0;0447085;00112000384;13,0;6288,271915601235;1,0;12,0;0,06;0,0
3,0;0145446;00112000385;9,0;5118,353576925246;1,0;12,0;0,06;0,0
3,0;0340112;00112000386;34,0;6571,944700564632;1,0;12,0;0,06;0,0
3,0;0750374;00112000387;32,0;5370,644483447772;1,0;12,0;0,06;0,0
3,0;0949183;00112000388;28,0;5934,2016101591;1,0;12,0;0,06;0,0
3,0;0671886;00112000389;26,0;5313,3239476370345;1,0;12,0;0,06;0,0
3,0;0665616;00112000390;31,0;5076,05634858444;1,0;12,0;0,06;0,0
3,0;0133442;00112000391;18,0;6011,596487390552;1,0;12,0;0,06;0,0
3,0;0766522;00112000392;32,0;11969,601582109472;1,0;12,0;0,20400000000000001;18,0
3,0;0837957;00112000393;0,0;5157,286497475737;1,0;12,0;0,06;0,0
3,0;0797943;00112000394;31,0;5805,411128092523;1,0;12,0;0,06;0,0
3,0;0269863;00112000395;2,0;5881,909121175358;1,0;12,0;0,06;0,0
3,0;0433423;00112000396;12,0;5131,233132401111;1,0;12,0;0,06;0,0
3,0;0912693;00112000397;19,0;5813,057431228246;1,0;12,0;0,06;0,0
3,0;0992310;00112000398;20,0;6493,799231086282;1,0;12,0;0,06;0,0
3,0;0135437;00112000399;22,0;5198,577543875241;1,0;12,0;0,06;0,0
3,0;0156275;00112000400;0,0;5835,3561302766375;1,0;12,0;0,06;0,0
3,0;0732428;00112000401;34,0;5060,8549184607655;1,0;12,0;0,06;0,0
3,0;0656669;00112000402;30,0;5064,665328834009;1,0;12,0;0,06;0,0
3,0;0530605;00112000403;34,0;5206,631787300631;1,0;12,0;0,20400000000000001;18,0
3,0;0251485;00112000404;2,0;5265,696808750142;1,0;12,0;0,06;0,0
3,0;0289176;00112000405;22,0;5265,430293145309;1,0;12,0;0,06;0,0
3,0;0455956;00112000406;23,0;5054,1416955607265;1,0;12,0;0,06;0,0
3,0;0720376;00112000407;30,0;10153,955896145855;1,0;12,0;0,06;0,0
3,0;0241665;00112000408;0,0;5201,3482121257975;1,0;12,0;0,06;0,0
3,0;0627088;00112000409;20,0;5160,8336220721085;1,0;12,0;0,06;0,0
3,0;0373997;00112000410;32,0;29091,576541918366;1,0;12,0;0,06;0,0
3,0;0911382;00112000411;9,0;5196,828279713437;1,0;12,0;0,06;0,0
3,0;0525704;00112000412;21,0;5296,44142533397;1,0;12,0;0,06;0,0
3,0;0539194;00112000413;24,0;5279,508687601705;1,0;12,0;0,06;0,0
3,0;0995028;00112000414;10,0;5393,478753152181;1,0;12,0;0,06;0,0
3,0;0477929;00112000415;13,0;8071,927609033008;1,0;12,0;0,06;0,0
3,0;0953785;00112000416;1,0;5371,831866920236;1,0;12,0;0,06;0,0
3,0;0001987;00112000417;19,0;10905,912375218402;1,0;12,0;0,06;0,0
3,0;0098855;00112000418;31,0;5361,102482915005;1,0;12,0;0,06;0,0
3,0;0313908;00112000419;13,0;7665,354423716778;1,0;12,0;0,06;0,0
3,0;0475218;00112000420;22,0;5089,49474600901;1,0;12,0;0,06;0,0
3,0;0040876;00112000421;31,0;5810,346890647923;1,0;12,0;0,06;0,0
3,0;0398902;00112000422;0,0;6244,305647107204;1,0;12,0;0,06;0,0
3,0;0853702;00112000423;0,0;6666,094566622033;1,0;12,0;0,06;0,0
3,0;0627131;00112000424;18,0;5571,759107717822;1,0;12,0;0,06;0,0
3,0;0577018;00112000425;26,0;6503,7640469167045;1,0;12,0;0,06;0,0
3,0;0684224;00112000426;9,0;5246,7897000999865;1,0;12,0;0,06;0,0
3,0;0948703;00112000427;20,0;5983,873741242961;1,0;12,0;0,06;0,0
3,0;0619575;00112000428;9,0;6925,701908266502;1,0;12,0;0,06;0,0
3,0;0179507;00112000429;23,0;5193,823228820577;1,0;12,0;0,06;0,0
3,0;0311470;00112000430;6,0;5350,454623535583;1,0;12,0;0,06;0,0
3,0;0766108;00112000431;32,0;5107,58907347844;1,0;12,0;0,06;0,0
3,0;0668028;00112000432;27,0;5211,90405194927;1,0;12,0;0,06;0,0
3,0;0756983;00112000433;8,0;7453,923002478616;1,0;12,0;0,06;0,0
3,0;0924383;00112000434;0,0;7499,369266287109;1,0;12,0;0,06;0,0
3,0;0210069;00112000435;11,0;5667,579522398692;1,0;12,0;0,06;0,0
3,0;0018795;00112000436;21,0;5146,655863438036;1,0;12,0;0,06;0,0
3,0;0713447;00112000437;34,0;8984,685867298746;1,0;12,0;0,06;0,0
3,0;0595045;00112000438;7,0;5090,66576645845;1,0;12,0;0,06;0,0
3,0;0704270;00112000439;2,0;5805,5302681503745;1,0;12,0;0,06;0,0
3,0;0950782;00112000440;25,0;5178,997420022895;1,0;12,0;0,20400000000000001;18,0
3,0;0945122;00112000441;2,0;5416,242380564692;1,0;12,0;0,06;0,0
3,0;0867328;00112000442;21,0;14125,121562112852;1,0;12,0;0,06;0,0
3,0;0829179;00112000443;18,0;5843,997776812122;1,0;12,0;0,06;0,0
3,0;0528297;00112000444;23,0;5888,590304644452;1,0;12,0;0,06;0,0
3,0;0507428;00112000445;12,0;5099,673986314822;1,0;12,0;0,06;0,0
3,0;0129946;00112000446;20,0;5946,375602771164;1,0;12,0;0,06;0,0
3,0;0571498;00112000447;16,0;7218,5828232913;1,0;12,0;0,06;0,0
3,0;0838011;00112000448;29,0;5768,946241282067;1,0;12,0;0,06;0,0
3,0;0553430;00112000449;17,0;5987,6264530650105;1,0;12,0;0,06;0,0
3,0;0270964;00112000450;13,0;5396,812840406322;1,0;12,0;0,06;0,0
3,0;0711619;00112000451;28,0;5065,119019484771;1,0;12,0;0,06;0,0
3,0;0179684;00112000452;14,0;5140,185685364117;1,0;12,0;0,06;0,0
3,0;0869473;00112000453;34,0;7314,707682917131;1,0;12,0;0,06;0,0
3,0;0399010;00112000454;11,0;18255,643040202027;1,0;12,0;0,06;0,0
3,0;0278463;00112000455;11,0;5091,020553815763;1,0;12,0;0,06;0,0
3,0;0814152;00112000456;0,0;5292,239109473742;1,0;12,0;0,06;0,0
3,0;0640176;00112000457;22,0;5352,760849840556;1,0;12,0;0,06;0,0
3,0;0510820;00112000458;1,0;5827,614390470888;1,0;12,0;0,06;0,0
3,0;0968408;00112000459;12,0;7468,261890841507;1,0;12,0;0,06;0,0
3,0;0893246;00112000460;23,0;5058,753203066751;1,0;12,0;0,06;0,0
3,0;0494163;00112000461;4,0;5949,834141875336;1,0;12,0;0,06;0,0
3,0;0905171;00112000462;33,0;6427,4427663818105;1,0;12,0;0,06;0,0
3,0;0338247;00112000463;20,0;6241,301480949821;1,0;12,0;0,06;0,0
3,0;0638103;00112000464;33,0;5974,581134188366;1,0;12,0;0,06;0,0
3,0;0131871;00112000465;10,0;5623,567934169726;1,0;12,0;0,06;0,0
3,0;0407919;00112000466;4,0;5368,739973379445;1,0;12,0;0,06;0,0
3,0;0558044;00112000467;30,0;5552,667248380445;1,0;12,0;0,20400000000000001;18,0
3,0;0882097;00112000468;10,0;6427,39097975563;1,0;12,0;0,06;0,0
3,0;0892832;00112000469;1,0;5356,898851217365;1,0;12,0;0,06;0,0
3,0;0630463;00112000470;11,0;7222,192103739905;1,0;12,0;0,06;0,0
3,0;0625315;00112000471;34,0;5814,989656165177;1,0;12,0;0,20400000000000001;18,0
3,0;0509924;00112000472;20,0;5175,632634987901;1,0;12,0;0,06;0,0
3,0;0112539;00112000473;21,0;5199,007723231546;1,0;12,0;0,06;0,0
3,0;0666210;00112000474;13,0;6146,299721370354;1,0;12,0;0,06;0,0
3,0;0512863;00112000475;17,0;5351,607178750003;1,0;12,0;0,06;0,0
3,0;0725279;00112000476;20,0;5199,06389477902;1,0;12,0;0,06;0,0
3,0;0106847;00112000477;22,0;5130,591233277587;1,0;12,0;0,06;0,0
3,0;0340871;00112000478;26,0;5191,4225659943395;1,0;12,0;0,06;0,0
3,0;0116584;00112000479;19,0;5055,689781766961;1,0;12,0;0,06;0,0
3,0;0009747;00112000480;24,0;5223,81721271592;1,0;12,0;0,06;0,0
3,0;0305791;00112000481;25,0;5605,521466767609;1,0;12,0;0,06;0,0
3,0;0579410;00112000482;27,0;5193,864924794575;1,0;12,0;0,06;0,0
3,0;0843777;00112000483;16,0;7754,469228498157;1,0;12,0;0,06;0,0
3,0;0745085;00113000000;32,0;5662,351681402895;1,0;13,0;0,06;0,0
3,0;0317974;00113000001;18,0;5355,727494560988;1,0;13,0;0,06;0,0
3,0;0919181;00113000002;29,0;5318,156716533458;1,0;13,0;0,06;0,0
3,0;0132246;00113000003;12,0;5169,131373098245;1,0;13,0;0,06;0,0
3,0;0290772;00113000004;32,0;17642,58661767807;1,0;13,0;0,06;0,0
3,0;0173527;00113000005;25,0;5089,684549729801;1,0;13,0;0,06;0,0
3,0;0274009;00113000006;19,0;5396,540350555517;1,0;13,0;0,06;0,0
3,0;0528394;00113000007;22,0;5094,380112367672;1,0;13,0;0,06;0,0
3,0;0477933;00113000008;7,0;7213,519921237645;1,0;13,0;0,06;0,0
3,0;0385155;00113000009;34,0;5056,342124373071;1,0;13,0;0,06;0,0
3,0;0150928;00113000010;34,0;11830,057895953289;1,0;13,0;0,06;0,0
3,0;0022359;00113000011;7,0;7836,098869049345;1,0;13,0;0,06;0,0
3,0;0381013;00113000012;10,0;5148,3167226397745;1,0;13,0;0,06;0,0
3,0;0385333;00113000013;32,0;5169,513002255895;1,0;13,0;0,06;0,0
3,0;0716492;00113000014;7,0;5144,727257856163;1,0;13,0;0,06;0,0
3,0;0184861;00113000015;0,0;5278,274680620637;1,0;13,0;0,06;0,0
3,0;0520232;00113000016;15,0;5126,6088543575015;1,0;13,0;0,06;0,0
3,0;0852591;00113000017;0,0;5348,015787626727;1,0;13,0;0,06;0,0
3,0;0800314;00113000018;9,0;6335,342757914745;1,0;13,0;0,06;0,0
3,0;0418452;00113000019;19,0;7004,051811245681;1,0;13,0;0,06;0,0
3,0;0745181;00113000020;30,0;5360,549670122046;1,0;13,0;0,06;0,0
3,0;0418321;00113000021;24,0;5634,928457297377;1,0;13,0;0,06;0,0
3,0;0959593;00113000022;33,0;8029,320202613645;1,0;13,0;0,06;0,0
3,0;0798668;00113000023;24,0;5093,340043374354;1,0;13,0;0,06;0,0
3,0;0322915;00113000024;33,0;7577,36214645483;1,0;13,0;0,06;0,0
3,0;0786366;00113000025;34,0;5137,391838889485;1,0;13,0;0,196;17,0
3,0;0492090;00113000026;30,0;15199,018467540485;1,0;13,0;0,06;0,0
3,0;0650194;00113000027;12,0;5185,166029174165;1,0;13,0;0,06;0,0
3,0;0924475;00113000028;12,0;6671,085569365094;1,0;13,0;0,06;0,0
3,0;0528441;00113000029;28,0;5365,540231474703;1,0;13,0;0,06;0,0
3,0;0276272;00113000030;9,0;5876,662363174964;1,0;13,0;0,06;0,0
3,0;0605077;00113000031;15,0;5213,080807045703;1,0;13,0;0,06;0,0
3,0;0023559;00113000032;5,0;4198,066599208608;1,0;13,0;0,196;17,0
3,0;0119707;00113000033;27,0;5179,778355640675;1,0;13,0;0,06;0,0
3,0;0234087;00113000034;3,0;5389,62911323945;1,0;13,0;0,06;0,0
3,0;0833629;00113000035;2,0;5640,085457298696;1,0;13,0;0,06;0,0
