ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso
2,0;0108091;00112000471;22,0;5178,863576342234;1,0;12,0;0,06;0,0
2,0;0035880;00112000472;7,0;5229,479175592093;1,0;12,0;0,06;0,0
2,0;0766727;00112000473;28,0;5079,230873867786;1,0;12,0;0,06;0,0
2,0;0867031;00112000474;4,0;5091,395423646664;1,0;12,0;0,06;0,0
2,0;0848455;00112000475;1,0;7873,493896909231;1,0;12,0;0,06;0,0
2,0;0321648;00112000476;21,0;5151,830191158335;1,0;12,0;0,06;0,0
2,0;0118257;00112000477;9,0;5076,3638996581885;1,0;12,0;0,06;0,0
2,0;0952782;00112000478;0,0;7079,85921858267;1,0;12,0;0,06;0,0
2,0;0778757;00112000479;8,0;4613,732674585289;1,0;12,0;0,20400000000000001;18,0
2,0;0609749;00112000480;8,0;7598,9234828432145;1,0;12,0;0,06;0,0
2,0;0668938;00112000481;12,0;6450,0400572813005;1,0;12,0;0,06;0,0
2,0;0490836;00112000482;13,0;5093,757222716764;1,0;12,0;0,06;0,0
2,0;0700181;00112000483;24,0;7304,879722758686;1,0;12,0;0,06;0,0
2,0;0123212;00112000484;10,0;5902,19114635308;1,0;12,0;0,06;0,0
2,0;0081112;00112000485;22,0;5430,87692457633;1,0;12,0;0,06;0,0
2,0;0250589;00112000486;28,0;5182,041582604463;1,0;12,0;0,06;0,0
2,0;0386839;00112000487;1,0;5892,677100763938;1,0;12,0;0,06;0,0
2,0;0927715;00112000488;24,0;12211,656585975807;1,0;12,0;0,06;0,0
2,0;0320551;00112000489;15,0;6243,016367926484;1,0;12,0;0,06;0,0
2,0;0972015;00112000490;3,0;5160,293403785214;1,0;12,0;0,06;0,0
2,0;0510880;00112000491;28,0;9702,034775654962;1,0;12,0;0,06;0,0
2,0;0493535;00112000492;20,0;6350,701540207467;1,0;12,0;0,06;0,0
2,0;0930832;00113000000;9,0;5132,916490970066;1,0;13,0;0,06;0,0
2,0;0493069;00113000001;33,0;33880,916600326076;1,0;13,0;0,06;0,0
2,0;0917183;00113000002;5,0;6906,690020542774;1,0;13,0;0,06;0,0
2,0;0377623;00113000003;17,0;5841,621138478269;1,0;13,0;0,06;0,0
2,0;0501450;00113000004;30,0;5817,993064779656;1,0;13,0;0,06;0,0
2,0;0672062;00113000005;7,0;5558,931663670184;1,0;13,0;0,06;0,0
2,0;0649482;00113000006;30,0;5121,952551417011;1,0;13,0;0,06;0,0
2,0;0772570;00113000007;29,0;5086,931273925678;1,0;13,0;0,06;0,0
2,0;0808711;00113000008;8,0;5374,045529880928;1,0;13,0;0,06;0,0
2,0;0960175;00113000009;9,0;5386,773123382532;1,0;13,0;0,06;0,0
2,0;0377023;00113000010;5,0;5060,374489973918;1,0;13,0;0,06;0,0
2,0;0708096;00113000011;28,0;5091,834522048598;1,0;13,0;0,06;0,0
2,0;0192835;00113000012;25,0;5190,5140331754765;1,0;13,0;0,06;0,0
2,0;0211681;00113000013;30,0;10114,32689930117;1,0;13,0;0,06;0,0
2,0;0602816;00113000014;25,0;8874,349088876255;1,0;13,0;0,06;0,0
2,0;0990416;00113000015;12,0;6258,709131611254;1,0;13,0;0,06;0,0
2,0;0186293;00113000016;33,0;7350,919334410496;1,0;13,0;0,06;0,0
2,0;0600963;00113000017;10,0;4614,979056552093;1,0;13,0;0,196;17,0
2,0;0743886;00113000018;33,0;5067,178672064653;1,0;13,0;0,06;0,0
2,0;0870413;00113000019;16,0;5121,291537003047;1,0;13,0;0,06;0,0
2,0;0773033;00113000020;20,0;7475,570484460595;1,0;13,0;0,196;17,0
2,0;0968329;00113000021;24,0;5893,162527366374;1,0;13,0;0,196;17,0
2,0;0534257;00113000022;22,0;9402,968325240327;1,0;13,0;0,06;0,0
2,0;0627807;00113000023;0,0;5133,240108583257;1,0;13,0;0,06;0,0
2,0;0540015;00113000024;6,0;5118,350154278848;1,0;13,0;0,06;0,0
2,0;0370562;00113000025;19,0;5246,255253951188;1,0;13,0;0,06;0,0
2,0;0046103;00113000026;18,0;5470,82719014981;1,0;13,0;0,06;0,0
2,0;0324499;00113000027;14,0;6571,092410222866;1,0;13,0;0,06;0,0
2,0;0883005;00113000028;27,0;5141,179331656598;1,0;13,0;0,06;0,0
2,0;0090635;00113000029;31,0;8727,203338823536;1,0;13,0;0,06;0,0
2,0;0149726;00113000030;19,0;5158,68211347763;1,0;13,0;0,06;0,0
2,0;0251123;00113000031;2,0;14386,21327694651;1,0;13,0;0,06;0,0
2,0;0052520;00113000032;22,0;5339,317297864209;1,0;13,0;0,06;0,0
2,0;0235704;00113000033;34,0;5057,821735501747;1,0;13,0;0,06;0,0
2,0;0053870;00113000034;30,0;5121,414052965802;1,0;13,0;0,06;0,0
2,0;0666315;00113000035;28,0;7060,145151191397;1,0;13,0;0,06;0,0
2,0;0536740;00113000036;6,0;5061,073227340946;1,0;13,0;0,06;0,0
2,0;0467711;00113000037;0,0;5256,847758040771;1,0;13,0;0,06;0,0
2,0;0527534;00113000038;6,0;5226,030140075758;1,0;13,0;0,06;0,0
2,0;0934926;00113000039;8,0;4776,385417660744;1,0;13,0;0,196;17,0
2,0;0412905;00113000040;18,0;8265,745207818196;1,0;13,0;0,06;0,0
2,0;0028710;00113000041;13,0;5781,772015661569;1,0;13,0;0,196;17,0
2,0;0230306;00113000042;28,0;5233,499892059667;1,0;13,0;0,06;0,0
2,0;0415430;00113000043;0,0;8372,401961352924;1,0;13,0;0,06;0,0
2,0;0496303;00113000044;15,0;6209,368550578024;1,0;13,0;0,06;0,0
2,0;0218158;00113000045;16,0;5140,796856734207;1,0;13,0;0,06;0,0
2,0;0424955;00113000046;23,0;5441,055572852792;1,0;13,0;0,06;0,0
2,0;0842389;00113000047;32,0;5440,999132016852;1,0;13,0;0,06;0,0
2,0;0704277;00113000048;5,0;5616,595494019869;1,0;13,0;0,06;0,0
2,0;0157741;00113000049;28,0;12509,823392790178;1,0;13,0;0,06;0,0
2,0;0914857;00113000050;8,0;5172,931026361527;1,0;13,0;0,06;0,0
2,0;0328576;00113000051;28,0;5413,816527510649;1,0;13,0;0,06;0,0
2,0;0451103;00113000052;15,0;5256,969120204766;1,0;13,0;0,06;0,0
2,0;0697093;00113000053;29,0;6137,316589310183;1,0;13,0;0,06;0,0
2,0;0920938;00113000054;17,0;6051,717499484665;1,0;13,0;0,06;0,0
2,0;0033108;00113000055;19,0;7257,412499257305;1,0;13,0;0,06;0,0
2,0;0667068;00113000056;31,0;5139,659406707153;1,0;13,0;0,06;0,0
2,0;0742223;00113000057;34,0;5514,45926585645;1,0;13,0;0,06;0,0
2,0;0968893;00113000058;25,0;5091,752550018212;1,0;13,0;0,06;0,0
2,0;0915455;00113000059;31,0;6655,201639329769;1,0;13,0;0,06;0,0
2,0;0013220;00113000060;2,0;5094,690408398271;1,0;13,0;0,06;0,0
2,0;0795719;00113000061;8,0;5098,8995977797085;1,0;13,0;0,06;0,0
2,0;0858687;00113000062;22,0;5318,147299651325;1,0;13,0;0,06;0,0
2,0;0916047;00113000063;16,0;5502,834608101005;1,0;13,0;0,06;0,0
2,0;0623868;00113000064;17,0;5457,614267349991;1,0;13,0;0,06;0,0
2,0;0279405;00113000065;8,0;6468,357873951094;1,0;13,0;0,06;0,0
2,0;0917463;00113000066;13,0;5197,007367833882;1,0;13,0;0,06;0,0
2,0;0500196;00113000067;17,0;5953,064681510892;1,0;13,0;0,06;0,0
2,0;0169802;00113000068;23,0;7817,09433044367;1,0;13,0;0,06;0,0
2,0;0267328;00113000069;33,0;7986,498079628563;1,0;13,0;0,06;0,0
2,0;0457397;00113000070;4,0;5258,845799898923;1,0;13,0;0,06;0,0
2,0;0390113;00113000071;21,0;6538,653822759268;1,0;13,0;0,06;0,0
2,0;0789789;00113000072;20,0;5823,781250988413;1,0;13,0;0,06;0,0
2,0;0208263;00113000073;30,0;6860,551444104651;1,0;13,0;0,06;0,0
2,0;0087336;00113000074;13,0;7423,164622296059;1,0;13,0;0,06;0,0
2,0;0955546;00113000075;4,0;80978,0364508522;1,0;13,0;0,06;0,0
2,0;0930228;00113000076;20,0;5292,577289086934;1,0;13,0;0,06;0,0
2,0;0125689;00113000077;5,0;6011,719796844754;1,0;13,0;0,06;0,0
2,0;0527336;00113000078;22,0;5890,991556869063;1,0;13,0;0,06;0,0
2,0;0845516;00113000079;31,0;5091,955915207009;1,0;13,0;0,06;0,0
2,0;0608376;00113000080;34,0;5402,418067608201;1,0;13,0;0,06;0,0
2,0;0647422;00113000081;23,0;7191,873438231575;1,0;13,0;0,06;0,0
2,0;0223583;00113000082;18,0;5093,784818111971;1,0;13,0;0,06;0,0
2,0;0395406;00113000083;31,0;5074,683436458608;1,0;13,0;0,06;0,0
2,0;0625841;00113000084;32,0;5072,751246320365;1,0;13,0;0,06;0,0
2,0;0029942;00113000085;14,0;5076,829942188886;1,0;13,0;0,06;0,0
2,0;0121369;00113000086;20,0;5500,933056162271;1,0;13,0;0,06;0,0
2,0;0814246;00113000087;5,0;5497,458428911946;1,0;13,0;0,06;0,0
2,0;0538159;00113000088;3,0;5301,978475767301;1,0;13,0;0,06;0,0
2,0;0635019;00113000089;33,0;5203,574961888994;1,0;13,0;0,06;0,0
2,0;0576760;00113000090;4,0;6382,751214384221;1,0;13,0;0,06;0,0
2,0;0775649;00113000091;18,0;5160,35605508616;1,0;13,0;0,06;0,0
2,0;0507522;00113000092;23,0;5373,208531884365;1,0;13,0;0,06;0,0
2,0;0902903;00113000093;14,0;5409,000184418689;1,0;13,0;0,06;0,0
2,0;0603565;00113000094;33,0;5060,523996245169;1,0;13,0;0,06;0,0
2,0;0488133;00113000095;31,0;6051,997488365668;1,0;13,0;0,06;0,0
2,0;0124848;00113000096;2,0;5077,351415099258;1,0;13,0;0,06;0,0
2,0;0076462;00113000097;4,0;5198,545309559182;1,0;13,0;0,06;0,0
2,0;0262290;00113000098;32,0;5570,620339883615;1,0;13,0;0,06;0,0
2,0;0373175;00113000099;9,0;5284,24704182194;1,0;13,0;0,06;0,0
2,0;0905080;00113000100;18,0;5392,417103330303;1,0;13,0;0,06;0,0
2,0;0895808;00113000101;33,0;8096,340897846691;1,0;13,0;0,06;0,0
2,0;0575276;00113000102;20,0;5141,790532033811;1,0;13,0;0,06;0,0
2,0;0000674;00113000103;9,0;5958,64921274666;1,0;13,0;0,06;0,0
2,0;0324683;00113000104;21,0;5498,858903061026;1,0;13,0;0,06;0,0
2,0;0012467;00113000105;32,0;5194,329013583974;1,0;13,0;0,06;0,0
2,0;0967252;00113000106;6,0;5485,551308383168;1,0;13,0;0,06;0,0
2,0;0545674;00113000107;18,0;6240,041979450435;1,0;13,0;0,196;17,0
2,0;0296590;00113000108;23,0;6495,146725670301;1,0;13,0;0,06;0,0
2,0;0749769;00113000109;26,0;5892,392036965577;1,0;13,0;0,06;0,0
2,0;0882763;00113000110;12,0;6004,914761231371;1,0;13,0;0,06;0,0
2,0;0967075;00113000111;5,0;12399,869359256754;1,0;13,0;0,06;0,0
2,0;0608171;00113000112;29,0;5781,808126145877;1,0;13,0;0,196;17,0
2,0;0913251;00113000113;0,0;5720,710293436578;1,0;13,0;0,06;0,0
2,0;0283627;00113000114;15,0;45800,01014114184;1,0;13,0;0,06;0,0
2,0;0743995;00113000115;32,0;4845,892810721203;1,0;13,0;0,196;17,0
2,0;0670686;00113000116;13,0;6561,368274488913;1,0;13,0;0,06;0,0
2,0;0400496;00113000117;10,0;10443,016867785584;1,0;13,0;0,06;0,0
2,0;0930057;00113000118;23,0;9639,821346881123;1,0;13,0;0,06;0,0
2,0;0265227;00113000119;15,0;5365,804066323364;1,0;13,0;0,06;0,0
2,0;0761204;00113000120;7,0;5421,785383702393;1,0;13,0;0,06;0,0
2,0;0815705;00113000121;18,0;5151,107285766273;1,0;13,0;0,196;17,0
2,0;0249682;00113000122;31,0;5488,766730061313;1,0;13,0;0,06;0,0
2,0;0700274;00113000123;24,0;6403,308691836225;1,0;13,0;0,06;0,0
2,0;0256168;00113000124;24,0;5056,893309274927;1,0;13,0;0,06;0,0
2,0;0972655;00113000125;23,0;5348,729501994363;1,0;13,0;0,06;0,0
2,0;0008013;00113000126;4,0;9478,446686852327;1,0;13,0;0,06;0,0
2,0;0346290;00113000127;9,0;10263,72870891888;1,0;13,0;0,06;0,0
2,0;0581766;00113000128;3,0;5406,0207686208105;1,0;13,0;0,06;0,0
2,0;0464431;00113000129;3,0;5171,059020022743;1,0;13,0;0,06;0,0
2,0;0007539;00113000130;33,0;5130,914012905751;1,0;13,0;0,06;0,0
2,0;0901557;00113000131;9,0;5665,005634511123;1,0;13,0;0,06;0,0
2,0;0535233;00113000132;20,0;5050,920615531272;1,0;13,0;0,06;0,0
2,0;0009105;00113000133;32,0;5766,425380745709;1,0;13,0;0,06;0,0
2,0;0029461;00113000134;18,0;5915,559332925797;1,0;13,0;0,06;0,0
2,0;0670522;00113000135;13,0;6593,858310134267;1,0;13,0;0,06;0,0
2,0;0635091;00113000136;1,0;8478,38057838881;1,0;13,0;0,06;0,0
2,0;0190824;00113000137;15,0;5303,362961912004;1,0;13,0;0,06;0,0
2,0;0009685;00113000138;32,0;4865,775555263352;1,0;13,0;0,196;17,0
2,0;0190195;00113000139;11,0;6252,515726978927;1,0;13,0;0,06;0,0
2,0;0092789;00113000140;11,0;5514,742954534467;1,0;13,0;0,06;0,0
2,0;0555646;00113000141;3,0;5256,98475531174;1,0;13,0;0,06;0,0
2,0;0282088;00113000142;33,0;5070,208802517277;1,0;13,0;0,06;0,0
2,0;0196706;00113000143;26,0;6068,1797858872915;1,0;13,0;0,06;0,0
2,0;0078480;00113000144;34,0;7972,966553621986;1,0;13,0;0,06;0,0
2,0;0008517;00113000145;11,0;5394,668437807331;1,0;13,0;0,06;0,0
2,0;0556921;00113000146;1,0;2876,6709830535406;1,0;13,0;0,196;17,0
2,0;0274201;00113000147;33,0;5074,889978548666;1,0;13,0;0,06;0,0
2,0;0517905;00113000148;1,0;5285,25716421407;1,0;13,0;0,06;0,0
2,0;0881479;00113000149;26,0;5372,642599125741;1,0;13,0;0,06;0,0
2,0;0756939;00113000150;29,0;5056,130395355293;1,0;13,0;0,06;0,0
2,0;0436817;00113000151;29,0;5080,508957743775;1,0;13,0;0,06;0,0
2,0;0491960;00113000152;2,0;5119,103405463108;1,0;13,0;0,06;0,0
2,0;0123352;00113000153;4,0;4063,9102348987467;1,0;13,0;0,196;17,0
2,0;0314440;00113000154;20,0;4779,840500331868;1,0;13,0;0,196;17,0
2,0;0322934;00113000155;30,0;5558,88328140754;1,0;13,0;0,06;0,0
2,0;0419704;00113000156;20,0;5320,449665914608;1,0;13,0;0,06;0,0
2,0;0954302;00113000157;27,0;5079,897179495705;1,0;13,0;0,06;0,0
2,0;0429892;00113000158;31,0;5356,948519777453;1,0;13,0;0,06;0,0
2,0;0187911;00113000159;20,0;6250,9093509028935;1,0;13,0;0,06;0,0
2,0;0536511;00113000160;13,0;5096,348959873183;1,0;13,0;0,06;0,0
2,0;0888993;00113000161;27,0;6351,64485098902;1,0;13,0;0,06;0,0
2,0;0597439;00113000162;14,0;10449,321047405967;1,0;13,0;0,06;0,0
2,0;0360480;00113000163;25,0;6169,747725444107;1,0;13,0;0,06;0,0
2,0;0846639;00113000164;6,0;6046,545314203915;1,0;13,0;0,06;0,0
2,0;0119344;00113000165;21,0;5672,187368863331;1,0;13,0;0,06;0,0
2,0;0266212;00113000166;9,0;6062,547512843311;1,0;13,0;0,06;0,0
2,0;0746431;00113000167;3,0;5086,544104624551;1,0;13,0;0,06;0,0
2,0;0992066;00113000168;12,0;6019,746789502206;1,0;13,0;0,06;0,0
2,0;0151281;00113000169;18,0;5149,1877521682845;1,0;13,0;0,06;0,0
2,0;0949449;00113000170;15,0;4732,558743377256;1,0;13,0;0,196;17,0
2,0;0344800;00113000171;8,0;5063,358603187304;1,0;13,0;0,06;0,0
2,0;0034596;00113000172;19,0;6079,503679603973;1,0;13,0;0,196;17,0
2,0;0283631;00113000173;1,0;5506,223404065163;1,0;13,0;0,06;0,0
2,0;0498015;00113000174;5,0;5153,0270235788175;1,0;13,0;0,06;0,0
2,0;0133437;00113000175;23,0;6196,164168762971;1,0;13,0;0,06;0,0
2,0;0671626;00113000176;32,0;6289,251870097884;1,0;13,0;0,06;0,0
2,0;0605508;00113000177;15,0;6823,738644378579;1,0;13,0;0,06;0,0
2,0;0816323;00113000178;5,0;5222,3748607667685;1,0;13,0;0,06;0,0
2,0;0506167;00113000179;0,0;5382,671278618448;1,0;13,0;0,06;0,0
2,0;0359084;00113000180;6,0;10368,910845363529;1,0;13,0;0,06;0,0
2,0;0149995;00113000181;6,0;6166,791064080688;1,0;13,0;0,06;0,0
2,0;0321638;00113000182;30,0;5360,727259324627;1,0;13,0;0,06;0,0
2,0;0361642;00113000183;30,0;5075,54819391955;1,0;13,0;0,06;0,0
2,0;0958257;00113000184;8,0;6774,218144625626;1,0;13,0;0,06;0,0
2,0;0391413;00113000185;32,0;5116,174543613024;1,0;13,0;0,06;0,0
2,0;0167860;00113000186;28,0;6076,794185840587;1,0;13,0;0,06;0,0
2,0;0630927;00113000187;25,0;5698,692846438872;1,0;13,0;0,06;0,0
2,0;0237245;00113000188;24,0;7976,681758492366;1,0;13,0;0,06;0,0
2,0;0615309;00113000189;21,0;5313,611826348636;1,0;13,0;0,06;0,0
2,0;0727092;00113000190;32,0;6633,119301997742;1,0;13,0;0,06;0,0
2,0;0744367;00113000191;12,0;5250,741798480917;1,0;13,0;0,06;0,0
2,0;0065670;00113000192;24,0;5790,915357178643;1,0;13,0;0,196;17,0
2,0;0033116;00113000193;33,0;5185,564639728624;1,0;13,0;0,06;0,0
2,0;0259624;00113000194;27,0;6160,471961221784;1,0;13,0;0,06;0,0
2,0;0728728;00113000195;7,0;5164,327713613641;1,0;13,0;0,06;0,0
2,0;0257513;00113000196;30,0;5222,005455925777;1,0;13,0;0,06;0,0
2,0;0576098;00113000197;32,0;5370,269906787156;1,0;13,0;0,06;0,0
2,0;0725147;00113000198;3,0;5133,498834761226;1,0;13,0;0,06;0,0
2,0;0962190;00113000199;20,0;5104,275792830206;1,0;13,0;0,06;0,0
2,0;0462745;00113000200;5,0;5056,731367667461;1,0;13,0;0,06;0,0
2,0;0543396;00113000201;30,0;5396,359974757513;1,0;13,0;0,06;0,0
2,0;0340787;00113000202;18,0;5654,907145097811;1,0;13,0;0,06;0,0
2,0;0840312;00113000203;11,0;5098,080624073056;1,0;13,0;0,06;0,0
2,0;0370089;00113000204;6,0;5076,964795456576;1,0;13,0;0,06;0,0
2,0;0966710;00113000205;11,0;5512,442191740479;1,0;13,0;0,06;0,0
2,0;0328275;00113000206;22,0;5185,306027322004;1,0;13,0;0,06;0,0
2,0;0745075;00113000207;34,0;7328,125509617259;1,0;13,0;0,06;0,0
2,0;0370954;00113000208;15,0;5158,7999005004285;1,0;13,0;0,06;0,0
2,0;0998045;00113000209;33,0;5420,11004082773;1,0;13,0;0,06;0,0
2,0;0437340;00113000210;34,0;5059,201447463261;1,0;13,0;0,06;0,0
2,0;0419816;00113000211;21,0;5390,492326299511;1,0;13,0;0,06;0,0
2,0;0207882;00113000212;13,0;4684,244071960557;1,0;13,0;0,196;17,0
2,0;0674214;00113000213;33,0;5177,410847666175;1,0;13,0;0,06;0,0
2,0;0703972;00113000214;31,0;5709,914385535595;1,0;13,0;0,06;0,0
2,0;0329116;00113000215;11,0;5954,816881224434;1,0;13,0;0,06;0,0
2,0;0577333;00113000216;19,0;5361,006322721827;1,0;13,0;0,06;0,0
2,0;0989972;00113000217;9,0;5192,089481670006;1,0;13,0;0,06;0,0
2,0;0602794;00113000218;15,0;6793,853918297799;1,0;13,0;0,06;0,0
2,0;0071998;00113000219;0,0;11591,740200734277;1,0;13,0;0,06;0,0
2,0;0628376;00113000220;10,0;11090,582850715951;1,0;13,0;0,06;0,0
2,0;0383716;00113000221;20,0;5580,8127834775;1,0;13,0;0,06;0,0
2,0;0600868;00113000222;1,0;5170,795576583038;1,0;13,0;0,06;0,0
2,0;0211821;00113000223;25,0;5077,617611226689;1,0;13,0;0,06;0,0
2,0;0993416;00113000224;6,0;5094,1564237540815;1,0;13,0;0,06;0,0
2,0;0243398;00113000225;14,0;5316,629682371839;1,0;13,0;0,06;0,0
2,0;0971182;00113000226;11,0;5686,0932459392925;1,0;13,0;0,06;0,0
2,0;0240715;00113000227;7,0;6011,824762734943;1,0;13,0;0,06;0,0
2,0;0300385;00113000228;9,0;5551,167178353822;1,0;13,0;0,06;0,0
2,0;0104248;00113000229;18,0;5254,6448614456085;1,0;13,0;0,06;0,0
2,0;0714547;00113000230;12,0;5932,891012088671;1,0;13,0;0,06;0,0
2,0;0087714;00113000231;12,0;5056,222527921743;1,0;13,0;0,06;0,0
2,0;0814567;00113000232;29,0;5259,026972294376;1,0;13,0;0,06;0,0
2,0;0206094;00113000233;1,0;5063,80012715647;1,0;13,0;0,06;0,0
2,0;0364670;00113000234;5,0;5642,896516962835;1,0;13,0;0,06;0,0
2,0;0881329;00113000235;0,0;5572,236658212376;1,0;13,0;0,06;0,0
2,0;0987298;00113000236;13,0;5499,524502112312;1,0;13,0;0,06;0,0
2,0;0850513;00113000237;17,0;5355,063138800894;1,0;13,0;0,06;0,0
2,0;0146811;00113000238;5,0;5081,543396496809;1,0;13,0;0,06;0,0
2,0;0837653;00113000239;5,0;5125,567498289319;1,0;13,0;0,06;0,0
2,0;0191500;00113000240;17,0;5193,75271392033;1,0;13,0;0,06;0,0
2,0;0262551;00113000241;26,0;5082,484910979448;1,0;13,0;0,06;0,0
2,0;0852701;00113000242;7,0;5234,732142603231;1,0;13,0;0,06;0,0
2,0;0001890;00113000243;17,0;5567,636357969917;1,0;13,0;0,06;0,0
2,0;0150444;00113000244;11,0;5325,546077087412;1,0;13,0;0,06;0,0
2,0;0215158;00113000245;31,0;5787,570037920609;1,0;13,0;0,06;0,0
2,0;0912507;00113000246;22,0;17622,906561585576;1,0;13,0;0,06;0,0
2,0;0070361;00113000247;19,0;5334,164705585579;1,0;13,0;0,06;0,0
2,0;0404593;00113000248;15,0;5433,090658652967;1,0;13,0;0,06;0,0
2,0;0064871;00113000249;20,0;5107,390968763841;1,0;13,0;0,06;0,0
2,0;0482116;00113000250;33,0;5435,229581156902;1,0;13,0;0,06;0,0
2,0;0116462;00113000251;22,0;5281,789300097768;1,0;13,0;0,06;0,0
2,0;0050294;00113000252;33,0;5106,408829106463;1,0;13,0;0,06;0,0
2,0;0938962;00113000253;30,0;5132,982028370956;1,0;13,0;0,06;0,0
2,0;0942150;00113000254;27,0;5058,013515421624;1,0;13,0;0,06;0,0
2,0;0595552;00113000255;29,0;14583,620147958894;1,0;13,0;0,06;0,0
2,0;0208646;00113000256;13,0;10651,031750352684;1,0;13,0;0,06;0,0
2,0;0627695;00113000257;26,0;5541,464835554881;1,0;13,0;0,06;0,0
2,0;0165309;00113000258;34,0;5118,772463668197;1,0;13,0;0,06;0,0
2,0;0647276;00113000259;28,0;5052,226806009126;1,0;13,0;0,06;0,0
2,0;0247440;00113000260;8,0;7282,197171508009;1,0;13,0;0,06;0,0
2,0;0369089;00113000261;23,0;5065,265871999792;1,0;13,0;0,06;0,0
2,0;0162638;00113000262;0,0;5526,980261569846;1,0;13,0;0,06;0,0
2,0;0625341;00113000263;32,0;5369,343354271193;1,0;13,0;0,06;0,0
2,0;0044992;00113000264;9,0;5089,705886905507;1,0;13,0;0,06;0,0
2,0;0771220;00113000265;18,0;9806,997492963352;1,0;13,0;0,06;0,0
2,0;0850200;00113000266;15,0;6141,2450397897155;1,0;13,0;0,06;0,0
2,0;0939597;00113000267;34,0;5739,564005246524;1,0;13,0;0,06;0,0
2,0;0001914;00113000268;29,0;5099,77224273784;1,0;13,0;0,06;0,0
2,0;0560654;00113000269;4,0;63801,60035928501;1,0;13,0;0,06;0,0
2,0;0113555;00113000270;12,0;6103,008713559753;1,0;13,0;0,06;0,0
2,0;0236787;00113000271;22,0;5366,178024527407;1,0;13,0;0,06;0,0
2,0;0546929;00113000272;1,0;7379,732787797378;1,0;13,0;0,06;0,0
2,0;0580284;00113000273;12,0;5121,925812983814;1,0;13,0;0,06;0,0
2,0;0043881;00113000274;20,0;5371,155589761009;1,0;13,0;0,06;0,0
2,0;0464027;00113000275;15,0;5074,708742258147;1,0;13,0;0,06;0,0
2,0;0248131;00113000276;0,0;7641,841994304506;1,0;13,0;0,06;0,0
2,0;0216602;00113000277;15,0;5118,177082550677;1,0;13,0;0,06;0,0
2,0;0123784;00113000278;32,0;5098,330142314429;1,0;13,0;0,06;0,0
2,0;0032431;00113000279;16,0;6423,113018689122;1,0;13,0;0,06;0,0
2,0;0989583;00113000280;0,0;7552,721648764841;1,0;13,0;0,06;0,0
2,0;0214831;00113000281;9,0;9398,871269923136;1,0;13,0;0,196;17,0
2,0;0579626;00113000282;14,0;5535,310407155485;1,0;13,0;0,06;0,0
2,0;0435053;00113000283;12,0;6683,272839429832;1,0;13,0;0,06;0,0
2,0;0681576;00113000284;15,0;5126,527322576186;1,0;13,0;0,06;0,0
2,0;0794333;00113000285;30,0;5160,289340316668;1,0;13,0;0,06;0,0
2,0;0711339;00113000286;32,0;7630,194719795905;1,0;13,0;0,06;0,0
2,0;0705383;00113000287;23,0;5752,617303358493;1,0;13,0;0,06;0,0
2,0;0854353;00113000288;3,0;5988,530641349111;1,0;13,0;0,06;0,0
2,0;0961501;00113000289;11,0;6517,309377694503;1,0;13,0;0,06;0,0
2,0;0694602;00113000290;5,0;5216,71954920326;1,0;13,0;0,06;0,0
2,0;0531526;00113000291;22,0;5921,407371128044;1,0;13,0;0,06;0,0
2,0;0460080;00113000292;10,0;10476,507151570375;1,0;13,0;0,06;0,0
2,0;0171559;00113000293;23,0;4789,3684966627825;1,0;13,0;0,196;17,0
2,0;0084102;00113000294;13,0;16259,848250309793;1,0;13,0;0,06;0,0
2,0;0038933;00113000295;14,0;5176,632504228808;1,0;13,0;0,06;0,0
2,0;0483418;00113000296;1,0;5813,205736181303;1,0;13,0;0,06;0,0
2,0;0592939;00113000297;11,0;5103,990554435322;1,0;13,0;0,06;0,0
2,0;0969926;00113000298;3,0;7776,406775220548;1,0;13,0;0,06;0,0
2,0;0184836;00113000299;15,0;5221,38113977232;1,0;13,0;0,06;0,0
2,0;0824103;00113000300;7,0;24843,275830694594;1,0;13,0;0,06;0,0
2,0;0235142;00113000301;21,0;7446,201238770232;1,0;13,0;0,06;0,0
2,0;0655027;00113000302;30,0;6013,861934092577;1,0;13,0;0,06;0,0
2,0;0076637;00113000303;28,0;5081,758667903496;1,0;13,0;0,06;0,0
2,0;0581213;00113000304;3,0;5308,161464390731;1,0;13,0;0,06;0,0
2,0;0496805;00113000305;16,0;6171,224155018452;1,0;13,0;0,06;0,0
2,0;0084436;00113000306;33,0;5267,204907346265;1,0;13,0;0,06;0,0
2,0;0400746;00113000307;23,0;5104,962196260944;1,0;13,0;0,06;0,0
2,0;0015358;00113000308;1,0;6087,446362506972;1,0;13,0;0,06;0,0
2,0;0538908;00113000309;17,0;6227,151084276177;1,0;13,0;0,06;0,0
2,0;0841185;00113000310;1,0;7191,414746372804;1,0;13,0;0,06;0,0
2,0;0540276;00113000311;16,0;5407,570548208055;1,0;13,0;0,06;0,0
2,0;0819438;00113000312;16,0;8824,753832291992;1,0;13,0;0,06;0,0
2,0;0660774;00113000313;13,0;6203,776437662968;1,0;13,0;0,06;0,0
2,0;0880351;00113000314;19,0;5341,415087977128;1,0;13,0;0,06;0,0
2,0;0777228;00113000315;3,0;5125,627856856049;1,0;13,0;0,06;0,0
2,0;0688724;00113000316;29,0;6289,9293521480795;1,0;13,0;0,06;0,0
2,0;0209219;00113000317;34,0;6138,0673121096;1,0;13,0;0,06;0,0
